date,country,province,city,confirmed,suspected,cured,dead
2020-03-12,China,ShanDongProvince,RiZhaoCity,16,0,16,0
2020-03-12,China,ShanDongProvince,LinYiCity,49,0,48,0
2020-03-12,China,ShanDongProvince,DeZhouCity,37,0,33,2
2020-03-12,China,ShanDongProvince,LiaoChengCity,38,0,38,0
2020-03-12,China,ShanDongProvince,BinZhouCity,15,0,15,0
2020-03-12,China,ShanDongProvince,HeZeCity,18,0,18,0
2020-03-12,China,HeNanProvince,,1273,0,1249,22
2020-03-12,China,HeNanProvince,JingWaiShuRu,1,0,0,0
2020-03-12,China,HeNanProvince,ZhengZhouCity,157,0,152,5
2020-03-12,China,HeNanProvince,KaiFengCity,26,0,26,0
2020-03-12,China,HeNanProvince,LuoYangCity,31,0,30,1
2020-03-12,China,HeNanProvince,PingDingShanCity,58,0,57,1
2020-03-12,China,HeNanProvince,AnYangCity,53,0,53,0
2020-03-12,China,HeNanProvince,HeBiCity,19,0,19,0
2020-03-12,China,HeNanProvince,XinXiangCity,57,0,54,3
2020-03-12,China,HeNanProvince,JiaoZuoCity,32,0,31,1
2020-03-12,China,HeNanProvince,PuYangCity,17,0,17,0
2020-03-12,China,HeNanProvince,XuChangCity,39,0,38,1
2020-03-12,China,HeNanProvince,LuoHeCity,35,0,35,0
2020-03-12,China,HeNanProvince,SanMenXiaCity,7,0,6,1
2020-03-12,China,HeNanProvince,NanYangCity,156,0,153,3
2020-03-12,China,HeNanProvince,ShangQiuCity,91,0,88,3
2020-03-12,China,HeNanProvince,XinYangCity,274,0,271,2
2020-03-12,China,HeNanProvince,ZhouKouCity,76,0,75,1
2020-03-12,China,HeNanProvince,ZhuMaDianCity,139,0,139,0
2020-03-12,China,HeNanProvince,JiYuanCity,5,0,5,0
2020-03-12,China,HuBeiProvince,,67786,0,51553,3062
2020-03-12,China,HuBeiProvince,JianYuXiTong,0,0,0,0
2020-03-12,China,HuBeiProvince,WuHanCity,49986,0,34094,2430
2020-03-12,China,HuBeiProvince,HuangShiCity,1015,0,921,38
2020-03-12,China,HuBeiProvince,ShiYanCity,672,0,614,8
2020-03-12,China,HuBeiProvince,YiChangCity,931,0,834,36
2020-03-12,China,HuBeiProvince,XiangYangCity,1175,0,1105,38
2020-03-12,China,HuBeiProvince,EZhouCity,1394,0,1176,55
2020-03-12,China,HuBeiProvince,JingMenCity,928,0,834,39
2020-03-12,China,HuBeiProvince,XiaoGanCity,3518,0,3179,126
2020-03-12,China,HuBeiProvince,JingZhouCity,1580,0,1452,49
2020-03-12,China,HuBeiProvince,HuangGangCity,2907,0,2708,125
2020-03-12,China,HuBeiProvince,XianNingCity,836,0,812,14
2020-03-12,China,HuBeiProvince,SuiZhouCity,1307,0,1167,45
2020-03-12,China,HuBeiProvince,EnShiTuJiaZuMiaoZuZiZhiZhou,252,0,235,7
2020-03-12,China,HuBeiProvince,XianTaoCity,575,0,520,22
2020-03-12,China,HuBeiProvince,QianJiangCity,198,0,180,9
2020-03-12,China,HuBeiProvince,TianMenCity,496,0,474,15
2020-03-12,China,HuBeiProvince,ShenNongJiaLinQu,11,0,11,0
2020-03-12,China,HuNanProvince,,1018,0,1004,4
2020-03-12,China,HuNanProvince,ZhangShaCity,242,0,232,2
2020-03-12,China,HuNanProvince,ZhuZhouCity,80,0,78,0
2020-03-12,China,HuNanProvince,XiangTanCity,36,0,36,0
2020-03-12,China,HuNanProvince,HengYangCity,48,0,48,0
2020-03-12,China,HuNanProvince,ShaoYangCity,102,0,100,1
2020-03-12,China,HuNanProvince,YueYangCity,156,0,153,1
2020-03-12,China,HuNanProvince,ChangDeCity,82,0,82,0
2020-03-12,China,HuNanProvince,ZhangJiaJieCity,5,0,5,0
2020-03-12,China,HuNanProvince,YiYangCity,60,0,60,0
2020-03-12,China,HuNanProvince,ChenZhouCity,39,0,39,0
2020-03-12,China,HuNanProvince,YongZhouCity,44,0,44,0
2020-03-12,China,HuNanProvince,HuaiHuaCity,40,0,40,0
2020-03-12,China,HuNanProvince,LouDiCity,76,0,74,0
2020-03-12,China,HuNanProvince,XiangXiTuJiaZuMiaoZuZiZhiZhou,8,0,8,0
2020-03-12,China,GuangDongProvince,,1356,0,1296,8
2020-03-12,China,GuangDongProvince,WeiGongBuLaiYuan,0,0,6,0
2020-03-12,China,GuangDongProvince,GuangZhouCity,347,0,326,1
2020-03-12,China,GuangDongProvince,ShaoGuanCity,10,0,9,1
2020-03-12,China,GuangDongProvince,ShenZhenCity,420,0,392,3
2020-03-12,China,GuangDongProvince,ZhuHaiCity,98,0,97,1
2020-03-12,China,GuangDongProvince,ShanTouCity,25,0,24,0
2020-03-12,China,GuangDongProvince,FuShanCity,84,0,78,0
2020-03-12,China,GuangDongProvince,JiangMenCity,23,0,23,0
2020-03-12,China,GuangDongProvince,ZhanJiangCity,22,0,22,0
2020-03-12,China,GuangDongProvince,MaoMingCity,14,0,14,0
2020-03-12,China,GuangDongProvince,ZhaoQingCity,19,0,18,1
2020-03-12,China,GuangDongProvince,HuiZhouCity,62,0,62,0
2020-03-12,China,GuangDongProvince,MeiZhouCity,16,0,16,0
2020-03-12,China,GuangDongProvince,ShanWeiCity,5,0,5,0
2020-03-12,China,GuangDongProvince,HeYuanCity,4,0,4,0
2020-03-12,China,GuangDongProvince,YangJiangCity,14,0,14,0
2020-03-12,China,GuangDongProvince,QingYuanCity,12,0,12,0
2020-03-12,China,GuangDongProvince,DongGuanCity,100,0,96,1
2020-03-12,China,GuangDongProvince,ZhongShanCity,68,0,64,0
2020-03-12,China,GuangDongProvince,ChaoZhouCity,5,0,5,0
2020-03-12,China,GuangDongProvince,JieYangCity,8,0,8,0
2020-03-12,China,GuangDongProvince,YunFuCity,0,0,0,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,,252,0,243,2
2020-03-12,China,GuangXiZhuangZuZiZhiQu,WeiGongBuLaiYuan,0,0,3,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,NanNingCity,55,0,54,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,LiuZhouCity,24,0,23,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,GuiLinCity,32,0,32,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,WuZhouCity,5,0,5,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,BeiHaiCity,44,0,41,1
2020-03-12,China,GuangXiZhuangZuZiZhiQu,FangChengGangCity,19,0,16,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,QinZhouCity,8,0,8,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,GuiGangCity,8,0,8,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,YuLinCity,11,0,11,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,BaiSeCity,3,0,3,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,HeZhouCity,4,0,4,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,HeChiCity,28,0,26,1
2020-03-12,China,GuangXiZhuangZuZiZhiQu,LaiBinCity,11,0,10,0
2020-03-12,China,GuangXiZhuangZuZiZhiQu,ChongZuoCity,0,0,0,0
2020-03-12,China,HaiNanProvince,,168,0,160,6
2020-03-12,China,HaiNanProvince,HaiKouCity,39,0,38,0
2020-03-12,China,HaiNanProvince,SanYaCity,54,0,53,1
2020-03-12,China,HaiNanProvince,SanShaCity,0,0,0,0
2020-03-12,China,HaiNanProvince,DanZhouCity,15,0,13,1
2020-03-12,China,HaiNanProvince,WuZhiShanCity,0,0,0,0
2020-03-12,China,HaiNanProvince,QiongHaiCity,6,0,5,1
2020-03-12,China,HaiNanProvince,WenChangCity,3,0,3,0
2020-03-12,China,HaiNanProvince,WanNingCity,13,0,13,0
2020-03-12,China,HaiNanProvince,DongFangCity,3,0,2,1
2020-03-12,China,HaiNanProvince,DingAnXian,3,0,2,1
2020-03-12,China,HaiNanProvince,TunChangXian,0,0,0,0
2020-03-12,China,HaiNanProvince,ChengMaiXian,9,0,8,1
2020-03-12,China,HaiNanProvince,LinGaoXian,6,0,6,0
2020-03-12,China,HaiNanProvince,BaiShaLiZuZiZhiXian,0,0,0,0
2020-03-12,China,HaiNanProvince,ChangJiangLiZuZiZhiXian,7,0,7,0
2020-03-12,China,HaiNanProvince,LeDongLiZuZiZhiXian,2,0,2,0
2020-03-12,China,HaiNanProvince,LingShuiLiZuZiZhiXian,4,0,4,0
2020-03-12,China,HaiNanProvince,BaoTingLiZuMiaoZuZiZhiXian,3,0,3,0
2020-03-12,China,HaiNanProvince,QiongZhongLiZuMiaoZuZiZhiXian,1,0,1,0
2020-03-12,China,ZhongQingCity,,576,0,564,6
2020-03-12,China,ZhongQingCity,GaoXinQu,4,0,4,0
2020-03-12,China,ZhongQingCity,LiangJiangXinQu,17,0,17,0
2020-03-12,China,ZhongQingCity,WanZhouQu,118,0,114,4
2020-03-12,China,ZhongQingCity,FuLingQu,5,0,5,0
2020-03-12,China,ZhongQingCity,YuZhongQu,20,0,20,0
2020-03-12,China,ZhongQingCity,DaDuKouQu,7,0,7,0
2020-03-12,China,ZhongQingCity,JiangBeiQu,28,0,27,0
2020-03-12,China,ZhongQingCity,ShaPingBaQu,9,0,8,0
2020-03-12,China,ZhongQingCity,JiuLongPoQu,21,0,18,1
2020-03-12,China,ZhongQingCity,NanAnQu,15,0,14,0
2020-03-12,China,ZhongQingCity,BeiBeiQu,0,0,0,0
2020-03-12,China,ZhongQingCity,QiJiangQu,23,0,21,0
2020-03-12,China,ZhongQingCity,DaZuQu,14,0,13,0
2020-03-12,China,ZhongQingCity,YuBeiQu,17,0,17,0
2020-03-12,China,ZhongQingCity,BaNanQu,6,0,6,0
2020-03-12,China,ZhongQingCity,QianJiangQu,2,0,2,0
2020-03-12,China,ZhongQingCity,ZhangShouQu,22,0,19,0
2020-03-12,China,ZhongQingCity,JiangJinQu,4,0,4,0
2020-03-12,China,ZhongQingCity,HeChuanQu,23,0,23,0
2020-03-12,China,ZhongQingCity,YongChuanQu,5,0,5,0
2020-03-12,China,ZhongQingCity,NanChuanQu,0,0,0,0
2020-03-12,China,ZhongQingCity,BiShanQu,9,0,9,0
2020-03-12,China,ZhongQingCity,TongLiangQu,10,0,9,0
2020-03-12,China,ZhongQingCity,TongNanQu,18,0,17,0
2020-03-12,China,ZhongQingCity,RongChangQu,9,0,8,0
2020-03-12,China,ZhongQingCity,KaiZhouQu,21,0,20,1
2020-03-12,China,ZhongQingCity,LiangPingQu,4,0,4,0
2020-03-12,China,ZhongQingCity,WuLongQu,1,0,1,0
2020-03-12,China,ZhongQingCity,ChengKouXian,2,0,2,0
2020-03-12,China,ZhongQingCity,FengDouXian,10,0,8,0
2020-03-12,China,ZhongQingCity,DianJiangXian,20,0,20,0
2020-03-12,China,ZhongQingCity,ZhongXian,21,0,21,0
2020-03-12,China,ZhongQingCity,YunYangXian,25,0,25,0
2020-03-12,China,ZhongQingCity,FengJieXian,22,0,22,0
2020-03-12,China,ZhongQingCity,WuShanXian,10,0,10,0
2020-03-12,China,ZhongQingCity,WuXiXian,14,0,14,0
2020-03-12,China,ZhongQingCity,ShiZhuTuJiaZuZiZhiXian,15,0,15,0
2020-03-12,China,ZhongQingCity,XiuShanTuJiaZuMiaoZuZiZhiXian,1,0,1,0
2020-03-12,China,ZhongQingCity,YouYangTuJiaZuMiaoZuZiZhiXian,1,0,1,0
2020-03-12,China,ZhongQingCity,PengShuiMiaoZuTuJiaZuZiZhiXian,2,0,2,0
2020-03-12,China,ZhongQingCity,WanShengJingKaiQu,1,0,1,0
2020-03-12,China,SiChuanProvince,,539,0,500,3
2020-03-12,China,SiChuanProvince,ChengDouCity,144,0,113,3
2020-03-12,China,SiChuanProvince,ZiGongCity,9,0,9,0
2020-03-12,China,SiChuanProvince,PanZhiHuaCity,16,0,16,0
2020-03-12,China,SiChuanProvince,LuZhouCity,24,0,24,0
2020-03-12,China,SiChuanProvince,DeYangCity,18,0,18,0
2020-03-12,China,SiChuanProvince,MianYangCity,22,0,20,0
2020-03-12,China,SiChuanProvince,GuangYuanCity,6,0,6,0
2020-03-12,China,SiChuanProvince,SuiNingCity,17,0,17,0
2020-03-12,China,SiChuanProvince,NeiJiangCity,22,0,22,0
2020-03-12,China,SiChuanProvince,LeShanCity,3,0,3,0
2020-03-12,China,SiChuanProvince,NanChongCity,39,0,39,0
2020-03-12,China,SiChuanProvince,MeiShanCity,8,0,7,0
2020-03-12,China,SiChuanProvince,YiBinCity,12,0,12,0
2020-03-12,China,SiChuanProvince,GuangAnCity,30,0,28,0
2020-03-12,China,SiChuanProvince,DaZhouCity,42,0,41,0
2020-03-12,China,SiChuanProvince,YaAnCity,7,0,7,0
2020-03-12,China,SiChuanProvince,BaZhongCity,24,0,21,0
2020-03-12,China,SiChuanProvince,ZiYangCity,4,0,4,0
2020-03-12,China,SiChuanProvince,ABaCangZuQiangZuZiZhiZhou,1,0,1,0
2020-03-12,China,SiChuanProvince,GanZiCangZuZiZhiZhou,78,0,74,0
2020-03-12,China,SiChuanProvince,LiangShanYiZuZiZhiZhou,13,0,13,0
2020-03-12,China,GuiZhouProvince,,146,0,140,2
2020-03-12,China,GuiZhouProvince,GuiYangCity,36,0,32,1
2020-03-12,China,GuiZhouProvince,LiuPanShuiCity,10,0,8,1
2020-03-12,China,GuiZhouProvince,ZunYiCity,32,0,31,0
2020-03-12,China,GuiZhouProvince,AnShunCity,4,0,4,0
2020-03-12,China,GuiZhouProvince,BiJieCity,23,0,21,0
2020-03-12,China,GuiZhouProvince,TongRenCity,10,0,10,0
2020-03-12,China,GuiZhouProvince,QianXiNanBuYiZuMiaoZuZiZhiZhou,4,0,4,0
2020-03-12,China,GuiZhouProvince,QianDongNanMiaoZuDongZuZiZhiZhou,10,0,10,0
2020-03-12,China,GuiZhouProvince,QianNanBuYiZuMiaoZuZiZhiZhou,17,0,17,0
2020-03-12,China,YunNanProvince,,174,0,170,2
2020-03-12,China,YunNanProvince,KunMingCity,53,0,53,0
2020-03-12,China,YunNanProvince,QuJingCity,13,0,12,0
2020-03-12,China,YunNanProvince,YuXiCity,14,0,13,1
2020-03-12,China,YunNanProvince,BaoShanCity,9,0,9,0
2020-03-12,China,YunNanProvince,ZhaoTongCity,25,0,25,0
2020-03-12,China,YunNanProvince,LiJiangCity,7,0,7,0
2020-03-12,China,YunNanProvince,PuErCity,4,0,4,0
2020-03-12,China,YunNanProvince,LinCangCity,1,0,1,0
2020-03-12,China,YunNanProvince,ChuXiongYiZuZiZhiZhou,4,0,4,0
2020-03-12,China,YunNanProvince,HongHeHaNiZuYiZuZiZhiZhou,9,0,9,0
2020-03-12,China,YunNanProvince,WenShanZhuangZuMiaoZuZiZhiZhou,2,0,2,0
2020-03-12,China,YunNanProvince,XiShuangBanNaDaiZuZiZhiZhou,15,0,14,1
2020-03-12,China,YunNanProvince,DaLiBaiZuZiZhiZhou,13,0,13,0
2020-03-12,China,YunNanProvince,DeHongDaiZuJingPoZuZiZhiZhou,5,0,4,0
2020-03-12,China,YunNanProvince,NuJiangLiSuZuZiZhiZhou,0,0,0,0
2020-03-12,China,YunNanProvince,DiQingCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,,1,0,1,0
2020-03-12,China,XiCangZiZhiQu,LaSaCity,1,0,1,0
2020-03-12,China,XiCangZiZhiQu,RiKaZeCity,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,ChangDouCity,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,LinZhiCity,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,ShanNanCity,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,NaQu,0,0,0,0
2020-03-12,China,XiCangZiZhiQu,ALiDeQu,0,0,0,0
2020-03-12,China,ShanXiProvince,,245,0,232,2
2020-03-12,China,ShanXiProvince,XiAnCity,120,0,110,2
2020-03-12,China,ShanXiProvince,TongChuanCity,8,0,8,0
2020-03-12,China,ShanXiProvince,BaoJiCity,13,0,13,0
2020-03-12,China,ShanXiProvince,XianYangCity,17,0,16,0
2020-03-12,China,ShanXiProvince,WeiNanCity,15,0,14,0
2020-03-12,China,ShanXiProvince,YanAnCity,8,0,8,0
2020-03-12,China,ShanXiProvince,HanZhongCity,26,0,25,0
2020-03-12,China,ShanXiProvince,YuLinCity,3,0,3,0
2020-03-12,China,ShanXiProvince,AnKangCity,26,0,26,0
2020-03-12,China,ShanXiProvince,YangLingShiFanQu,1,0,1,0
2020-03-12,China,ShanXiProvince,ShangLuoCity,7,0,7,0
2020-03-12,China,ShanXiProvince,HanCheng,1,0,1,0
2020-03-12,China,GanSuProvince,,127,0,88,2
2020-03-12,China,GanSuProvince,JingWaiShuRu,36,0,0,0
2020-03-12,China,GanSuProvince,LanZhouCity,36,0,34,2
2020-03-12,China,GanSuProvince,JiaYuGuanCity,0,0,0,0
2020-03-12,China,GanSuProvince,JinChangCity,1,0,1,0
2020-03-12,China,GanSuProvince,BaiYinCity,4,0,4,0
2020-03-12,China,GanSuProvince,TianShuiCity,12,0,12,0
2020-03-12,China,GanSuProvince,WuWeiCity,0,0,0,0
2020-03-12,China,GanSuProvince,ZhangYeCity,2,0,2,0
2020-03-12,China,GanSuProvince,PingLiangCity,9,0,9,0
2020-03-12,China,GanSuProvince,JiuQuanCity,0,0,0,0
2020-03-12,China,GanSuProvince,QingYangCity,3,0,3,0
2020-03-12,China,GanSuProvince,DingXiCity,9,0,8,0
2020-03-12,China,GanSuProvince,LongNanCity,4,0,4,0
2020-03-12,China,GanSuProvince,LinXiaHuiZuZiZhiZhou,3,0,3,0
2020-03-12,China,GanSuProvince,GanNanCangZuZiZhiZhou,8,0,8,0
2020-03-12,China,QingHaiProvince,,18,0,18,0
2020-03-12,China,QingHaiProvince,XiNingCity,15,0,15,0
2020-03-12,China,QingHaiProvince,HaiDongCity,0,0,0,0
2020-03-12,China,QingHaiProvince,HaiBeiCangZuZiZhiZhou,3,0,3,0
2020-03-12,China,QingHaiProvince,HuangNanCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,QingHaiProvince,HaiNanCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,QingHaiProvince,GuoLuoCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,QingHaiProvince,YuShuCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,QingHaiProvince,HaiXiMengGuZuCangZuZiZhiZhou,0,0,0,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,,75,0,72,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,NingDongGuanWeiHui,1,0,1,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,YinChuanCity,36,0,34,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,ShiZuiShanCity,1,0,1,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,WuZhongCity,28,0,28,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,GuYuanCity,5,0,5,0
2020-03-12,China,NingXiaHuiZuZiZhiQu,ZhongWeiCity,4,0,3,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,,76,0,73,3
2020-03-12,China,XinJiangWeiWuErZiZhiQu,DiJiuShi,4,0,3,1
2020-03-12,China,XinJiangWeiWuErZiZhiQu,DiQiShi,1,0,1,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,WuLuMuQiCity,23,0,23,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,KeLaMaYiCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,TuLuFanCity,3,0,3,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,HaMiCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,DiShiErShi,3,0,3,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,DiSiShi,10,0,9,1
2020-03-12,China,XinJiangWeiWuErZiZhiQu,ChangJiHuiZuZiZhiZhou,4,0,4,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,BoErTaLaMengGuZiZhiZhou,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,BaYinGuoLengMengGuZiZhiZhou,3,0,3,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,AKeSuDeQu,1,0,1,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,KeZiLeiSuKeErKeZiZiZhiZhou,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,KaShenDeQu,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,HeTianDeQu,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,YiLiHaSaKeZiZhiZhou,18,0,18,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,TaChengDeQu,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,ALeiTaiDeQu,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,ShiHeZiCity,4,0,3,1
2020-03-12,China,XinJiangWeiWuErZiZhiQu,ALaErCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,TuMuShuKeCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,WuJiaQuCity,2,0,2,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,BeiTunCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,TieMenGuanCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,ShuangHeCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,KeKeDaLaCity,0,0,0,0
2020-03-12,China,XinJiangWeiWuErZiZhiQu,KunYuCity,0,0,0,0
2020-03-12,China,TaiWanProvince,,49,0,20,1
2020-03-12,China,TaiWanProvince,TaiWanProvince,49,0,17,1
2020-03-12,China,XiangGangTeBieXingZhengQu,,131,0,75,3
2020-03-12,China,XiangGangTeBieXingZhengQu,XiangGangTeBieXingZhengQu,131,0,67,3
2020-03-12,China,AoMenTeBieXingZhengQu,,10,0,10,0
2020-03-12,China,AoMenTeBieXingZhengQu,AoMenTeBieXingZhengQu,10,0,10,0
2020-03-12,GeLunBiYa,,,9,0,0,0
2020-03-12,GeSiDaLiJia,,,22,0,0,0
2020-03-12,GuBa,,,3,0,0,0
2020-03-12,SaiPuLuSi,,,6,0,0,0
2020-03-12,JieKe,,,94,0,0,0
2020-03-12,Germany,,,2078,0,35,3
2020-03-12,DanMai,,,617,0,1,0
2020-03-12,DuoMiNiJia,,,5,0,0,0
2020-03-12,AErJiLiYa,,,25,0,8,1
2020-03-12,EGuaDuoEr,,,17,0,0,0
2020-03-12,AiShaNiYa,,,16,0,0,0
2020-03-12,AiJi,,,67,0,27,1
2020-03-12,Spain,,,2968,0,183,64
2020-03-12,FenLan,,,65,0,1,0
2020-03-12,FaLuoQunDao,,,2,0,0,0
2020-03-12,France,,,2284,0,12,48
2020-03-12,YingGuo,,,590,0,19,10
2020-03-12,GeLuJiYa,,,24,0,0,0
2020-03-12,FaShuGuiYaNa,,,5,0,0,0
2020-03-12,ZhiBuLuoTuo,,,1,0,0,0
2020-03-12,XiLa,,,99,0,0,1
2020-03-12,HongDouLaSi,,,2,0,0,0
2020-03-12,KeLuoDeYa,,,19,0,0,0
2020-03-12,XiongYaLi,,,13,0,0,0
2020-03-12,YinDuNiXiYa,,,34,0,2,1
2020-03-12,AiErLan,,,43,0,0,1
2020-03-12,YiSeLie,,,127,0,4,0
2020-03-12,YinDu,,,74,0,4,1
2020-03-12,YiLaKe,,,73,0,15,8
2020-03-12,Iran,,,10075,0,3276,429
2020-03-12,BingDao,,,109,0,1,0
2020-03-12,Italy,,,12462,0,1045,827
2020-03-12,YaMaiJia,,,1,0,0,0
2020-03-12,YueDan,,,1,0,0,0
2020-03-12,Japan,,,690,0,123,19
2020-03-12,JianPuZhai,,,5,0,1,0
2020-03-12,Korea,,,7869,0,333,66
2020-03-12,KeWeiTe,,,80,0,5,0
2020-03-12,LiBaNen,,,61,0,1,3
2020-03-12,LieZhiDunShiDeng,,,1,0,0,0
2020-03-12,SiLiLanKa,,,3,0,1,0
2020-03-12,LiTaoWan,,,3,0,0,0
2020-03-12,LuSenBao,,,19,0,0,0
2020-03-12,LaTuoWeiYa,,,11,0,1,0
2020-03-12,MoLuoGe,,,6,0,0,1
2020-03-12,MoNaGe,,,2,0,0,0
2020-03-12,MoErDuoWa,,,3,0,0,0
2020-03-12,BeiMaQiDun,,,9,0,0,0
2020-03-12,MaTiNiKe,,,3,0,0,0
2020-03-12,MaErTa,,,6,0,0,0
2020-03-12,MaErDaiFu,,,8,0,0,0
2020-03-12,MoXiGe,,,12,0,4,0
2020-03-12,Malaysia,,,158,0,32,0
2020-03-12,NiRiLiYa,,,2,0,0,0
2020-03-12,HeLan,,,614,0,0,5
2020-03-12,NuoWei,,,632,0,1,0
2020-03-12,Nepal,,,1,0,1,0
2020-03-12,XinXiLan,,,5,0,0,0
2020-03-12,AMan,,,18,0,9,0
2020-03-12,BaNaMa,,,11,0,0,1
2020-03-12,MiLu,,,15,0,0,0
2020-03-12,FeiLvBin,,,52,0,2,5
2020-03-12,BaJiSiTan,,,21,0,2,0
2020-03-12,BoLan,,,47,0,0,1
2020-03-12,BaLeiSiTan,,,30,0,0,0
2020-03-12,PuTaoYa,,,59,0,0,0
2020-03-12,BaLaGui,,,8,0,0,0
2020-03-12,KaTaEr,,,262,0,0,0
2020-03-12,LiuNiWang,,,1,0,0,0
2020-03-12,LuoMaNiYa,,,49,0,6,0
2020-03-12,SaiErWeiYa,,,19,0,0,0
2020-03-12,ELuoSi,,,28,0,3,0
2020-03-12,ShaTeALaBo,,,45,0,1,0
2020-03-12,RuiDian,,,500,0,1,1
2020-03-12,Singapore,,,186,0,96,0
2020-03-12,SiLuoWenNiYa,,,89,0,0,0
2020-03-12,SiLuoFaKe,,,10,0,0,0
2020-03-12,ShengMaLiNuo,,,69,0,0,3
2020-03-12,SaiNeiJiaEr,,,4,0,0,0
2020-03-12,DuoGe,,,1,0,0,0
2020-03-12,Thailand,,,70,0,35,1
2020-03-12,TuNiSi,,,7,0,0,0
2020-03-12,TuErQi,,,1,0,0,0
2020-03-12,WuKeLan,,,1,0,0,0
2020-03-12,US,,,1323,0,10,38
2020-03-12,FanDiGang,,,1,0,0,0
2020-03-12,Vietnam,,,44,0,16,0
2020-03-12,NanFei,,,17,0,1,0
2020-03-13,ZuanShiGongZhuHaoYouLun,,,697,0,388,7
2020-03-13,BoHei,,,11,0,0,0
2020-03-13,ShengMaDing,,,2,0,0,0
2020-03-13,MengGu,,,1,0,0,0
2020-03-13,GeEnXiDao,,,1,0,0,0
2020-03-13,AnDaoEr,,,2,0,1,0
2020-03-13,ALianQiu,,,85,0,20,0
2020-03-13,AFuHan,,,7,0,0,0
2020-03-13,AErBaNiYa,,,15,0,0,1
2020-03-13,YaMeiNiYa,,,4,0,0,0
2020-03-13,AGenTing,,,31,0,0,1
2020-03-13,AoDeLi,,,428,0,4,1
2020-03-13,Australia,,,160,0,24,3
2020-03-13,ASaiBaiJiang,,,15,0,3,1
2020-03-13,MengJiaLaGuo,,,3,0,0,0
2020-03-13,BiLiShi,,,399,0,1,3
2020-03-13,BuJiNaFaSuo,,,2,0,0,0
2020-03-13,BaoJiaLiYa,,,23,0,0,1
2020-03-13,BaLin,,,210,0,35,0
2020-03-13,ShengBaTaiLeiMi,,,1,0,0,0
2020-03-13,WenLai,,,37,0,0,0
2020-03-13,BoLiWeiYa,,,2,0,0,0
2020-03-13,Brazil,,,77,0,0,0
2020-03-13,BuDan,,,1,0,0,0
2020-03-13,BaiELuoSi,,,12,0,3,0
2020-03-13,Canada,,,158,0,11,1
2020-03-13,GangGuo??in??CD,,,0,0,0,
2020-03-13,RuiShi,,,1135,0,4,7
2020-03-13,KeTeDiWa,,,1,0,0,0
